+----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
; Legal Partition Candidates                                                                                                                                                                                                                                                                                           ;
+-----------------------------------------------------------------------------------------------------------------+-------+----------------+--------------+----------------+--------+-----------------+---------------+-----------------+-------+----------------+--------------+------------------+-------------------+
; Hierarchy                                                                                                       ; Input ; Constant Input ; Unused Input ; Floating Input ; Output ; Constant Output ; Unused Output ; Floating Output ; Bidir ; Constant Bidir ; Unused Bidir ; Input only Bidir ; Output only Bidir ;
; u_Max_Frequency|u_FFT_streamer|u_FFT_HDL_Optimized|u_SDNF1_5_7|u_MUL3_2                                         ; 53    ; 1              ; 0            ; 1              ; 25     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_Max_Frequency|u_FFT_streamer|u_FFT_HDL_Optimized|u_SDNF1_5_7                                                  ; 102   ; 26             ; 1            ; 26             ; 49     ; 26              ; 26            ; 26              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_Max_Frequency|u_FFT_streamer|u_FFT_HDL_Optimized|u_twdlROM_5_8                                                ; 5     ; 2              ; 0            ; 2              ; 25     ; 2               ; 2             ; 2               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_Max_Frequency|u_FFT_streamer|u_FFT_HDL_Optimized|u_SDNF1_5_27|u_MUL3_2                                        ; 53    ; 1              ; 0            ; 1              ; 25     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_Max_Frequency|u_FFT_streamer|u_FFT_HDL_Optimized|u_SDNF1_5_27                                                 ; 102   ; 26             ; 1            ; 26             ; 49     ; 26              ; 26            ; 26              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_Max_Frequency|u_FFT_streamer|u_FFT_HDL_Optimized|u_twdlROM_5_28                                               ; 5     ; 2              ; 0            ; 2              ; 25     ; 2               ; 2             ; 2               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_Max_Frequency|u_FFT_streamer|u_FFT_HDL_Optimized|u_SDNF1_5_11|u_MUL3_2                                        ; 53    ; 1              ; 0            ; 1              ; 25     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_Max_Frequency|u_FFT_streamer|u_FFT_HDL_Optimized|u_SDNF1_5_11                                                 ; 102   ; 26             ; 1            ; 26             ; 49     ; 26              ; 26            ; 26              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_Max_Frequency|u_FFT_streamer|u_FFT_HDL_Optimized|u_twdlROM_5_12                                               ; 5     ; 2              ; 0            ; 2              ; 25     ; 2               ; 2             ; 2               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_Max_Frequency|u_FFT_streamer|u_FFT_HDL_Optimized|u_SDNF1_5_19|u_MUL3_2                                        ; 53    ; 1              ; 0            ; 1              ; 25     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_Max_Frequency|u_FFT_streamer|u_FFT_HDL_Optimized|u_SDNF1_5_19                                                 ; 102   ; 26             ; 1            ; 26             ; 49     ; 26              ; 26            ; 26              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_Max_Frequency|u_FFT_streamer|u_FFT_HDL_Optimized|u_twdlROM_5_20                                               ; 5     ; 2              ; 0            ; 2              ; 25     ; 2               ; 2             ; 2               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_Max_Frequency|u_FFT_streamer|u_FFT_HDL_Optimized|u_SDNF1_5_3|u_MUL3_2                                         ; 53    ; 1              ; 0            ; 1              ; 25     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_Max_Frequency|u_FFT_streamer|u_FFT_HDL_Optimized|u_SDNF1_5_3                                                  ; 102   ; 26             ; 1            ; 26             ; 49     ; 26              ; 26            ; 26              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_Max_Frequency|u_FFT_streamer|u_FFT_HDL_Optimized|u_twdlROM_5_4                                                ; 5     ; 2              ; 0            ; 2              ; 25     ; 2               ; 2             ; 2               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_Max_Frequency|u_FFT_streamer|u_FFT_HDL_Optimized|u_SDNF1_5_29|u_MUL3_2                                        ; 53    ; 1              ; 0            ; 1              ; 25     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_Max_Frequency|u_FFT_streamer|u_FFT_HDL_Optimized|u_SDNF1_5_29                                                 ; 102   ; 26             ; 1            ; 26             ; 49     ; 26              ; 26            ; 26              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_Max_Frequency|u_FFT_streamer|u_FFT_HDL_Optimized|u_twdlROM_5_30                                               ; 5     ; 2              ; 0            ; 2              ; 25     ; 2               ; 2             ; 2               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_Max_Frequency|u_FFT_streamer|u_FFT_HDL_Optimized|u_SDNF2_4_31                                                 ; 54    ; 3              ; 0            ; 3              ; 49     ; 3               ; 3             ; 3               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_Max_Frequency|u_FFT_streamer|u_FFT_HDL_Optimized|u_SDNF2_4_29                                                 ; 54    ; 3              ; 0            ; 3              ; 49     ; 3               ; 3             ; 3               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_Max_Frequency|u_FFT_streamer|u_FFT_HDL_Optimized|u_SDNF1_5_13|u_MUL3_2                                        ; 53    ; 1              ; 0            ; 1              ; 25     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_Max_Frequency|u_FFT_streamer|u_FFT_HDL_Optimized|u_SDNF1_5_13                                                 ; 102   ; 26             ; 1            ; 26             ; 49     ; 26              ; 26            ; 26              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_Max_Frequency|u_FFT_streamer|u_FFT_HDL_Optimized|u_twdlROM_5_14                                               ; 5     ; 2              ; 0            ; 2              ; 25     ; 2               ; 2             ; 2               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_Max_Frequency|u_FFT_streamer|u_FFT_HDL_Optimized|u_SDNF2_4_15                                                 ; 54    ; 3              ; 0            ; 3              ; 49     ; 3               ; 3             ; 3               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
